Month,Imported Food,Food,Food &  Non Alcoholic Bev.,Alcoholic Beverage. Tobacco and Kola,Clothing and Footwear,"Housing Water, Electricity. Gas and Other  Fuel",Furnishings & Household Equipment Maintenance.,Health.,Transport,Communication,Recreation & Culture.,Education,Restaurant &  Hotels,Miscellaneous Goods & Services
2001-11,155.45143810593527,39.084021172197644,38.92791400266541,49.241403989841885,59.251173083439035,26.61742316248822,43.91116284961794,41.995457146705256,44.545165328320685,39.624445604155774,49.572267902159254,20.51146517199482,35.383541316171886,47.09915528701784
2001-12,155.45143810593527,39.06679254691265,39.02684655372607,51.42348281898009,58.308390966403465,25.17358490482271,51.55475933304496,43.57876341609766,45.92193253950078,41.16270314952468,50.55328367417216,31.5414346546454,35.30957906425681,49.68722245622146
2002-01,155.45143810593527,41.05832850215362,40.92185260008504,48.46400311448708,56.86085976796227,28.257269025063188,47.52677496399783,44.93261721526199,43.40489392092132,41.81541292684003,52.81721786355703,43.16661328307139,28.07902931703908,48.50471466670014
2002-02,155.45143810593527,41.0401685998262,40.955640591084176,47.82596728313197,56.93123803104785,28.54166059259336,45.13855620495459,45.26674910295122,41.594013229766844,39.59390947422289,50.85006001627471,26.617008987644148,31.472417434902717,55.055992258858666
2002-03,155.45143810593527,41.55125344071293,41.463786068479294,52.057029772648086,58.685121668802765,29.778066001400873,44.037068525922024,46.68064316569386,41.87881216176184,41.17797121449112,54.05821044358081,29.269874750650963,36.81545051324773,45.45474303189475
2002-04,155.45143810593527,42.41082215087773,42.41608861604116,50.972191472947095,56.56979310524635,29.178025123462476,45.46217119078173,45.727940145627805,42.65094509357702,39.009905989256524,48.10089681268923,28.095731709179937,37.81837864921616,44.820642307254275
2002-05,155.45143810593527,41.99286501423421,41.93149807880764,51.689054930060706,59.66739204204925,30.72517561060597,46.67984113745332,44.64781700706594,42.74319740949842,37.07467875476013,53.664949750899574,25.235937766587146,34.57291503518266,45.52226251711757
2002-06,155.45143810593527,43.313229604994405,43.34051436109743,59.34314411313556,53.236856899573546,31.139502381720614,47.20652577347783,44.69883318293207,43.24236388293209,39.132050508988044,42.694721809296766,20.55099077933147,36.208960047544124,48.864315247743065
2002-07,155.45143810593527,45.381689043940284,45.093900492466446,52.55565176508657,56.018709013528714,28.729961547103578,48.1121740292691,49.462107640923314,46.5071021436574,39.91835585475975,45.958346161129136,22.190140965939534,36.942665586541665,47.633540733561674
2002-08,155.45143810593527,42.645410837866365,42.57896173921044,52.829457897394995,56.660074723276935,29.19591748662715,47.32196008660416,49.90922110676891,44.52595676725987,37.50600159006209,50.29489357907402,32.15989415767766,31.448749514289894,46.66324474464082
2002-09,155.45143810593527,44.182669851808996,44.119834570987635,64.22837976733322,60.52498779992014,30.640294670894008,51.878623637043,54.793298018933726,45.771542312101985,37.73883958080031,54.37237960030382,34.02922288112857,29.605610196566225,49.44071161999663
2002-10,155.45143810593527,40.97004343853108,40.9650051737967,67.23753885040335,51.819897254327884,32.2973322920519,51.683906145570745,51.197981153236114,48.387440991607754,39.21602486630347,67.32978238285739,22.60632236083719,29.584900766030003,41.561424983419705
2002-11,155.45143810593527,41.45859137499093,41.523563490316505,53.66546154627885,57.56066172782908,33.011194468194546,71.68957015577723,50.34394149215646,46.206475357348296,39.65498173408864,51.07683790795744,31.948315906640307,33.504900117528976,41.471255191652496
2002-12,155.45143810593527,41.95784899743877,42.18917015245974,55.31903653946706,66.79804759807085,33.03851804688278,57.26613999200336,68.51219744365089,47.899799654810586,39.13968454147127,55.561926065502895,36.30775789230006,31.28603256007673,43.77042309381249
2003-01,155.45143810593527,43.699057683674006,43.76455535875788,60.45223117770328,69.81300780514205,34.59073444407892,64.22161832374866,75.15609178085813,41.9155389305101,41.242860490598495,51.88282704021089,27.43309652735966,32.09074186091275,45.8238890992671
2003-02,155.45143810593527,43.23546797195133,43.32390533773236,56.092792465358734,62.347975886044146,34.71150789544051,49.62067362229459,50.36186934641129,42.759383823619004,39.61299455543094,56.22022884203186,17.72607237262395,31.46945894482612,39.62342161204022
2003-03,155.45143810593527,42.63591181203356,42.7889800086536,57.30797903145272,57.79249600622863,33.14969860474041,49.458741470295564,68.87773315657849,40.52560745214967,34.79210304227722,56.97654165463253,37.507476326753626,38.333155922545075,57.23284850567892
2003-04,155.45143810593527,43.76722716318003,43.69257946441256,55.043102123511524,62.418831829648404,35.05938501660922,53.07684676638446,60.2890877568141,47.657105888660894,40.49090829100129,63.84542185389467,30.80904840105456,33.72974536335081,58.006895767182975
