Month,All Items less Farm Produce. ,All Items less Farm Produce. and Energy,All Items
2001-07,33.87920418087774,37.73824506022279,35.53509698721755
2001-08,35.80999938840818,39.111559704565956,36.10470416711939
2001-09,35.608802759628674,38.7036777318675,38.66135371478236
2001-10,36.12253632310494,39.16919372961621,37.51730142153759
2001-11,36.163115342843504,40.78918626983582,36.985208053400385
2001-12,36.39422988456499,41.57200302091908,37.14517709849396
2002-01,37.31074759866972,41.09992200937588,38.43484325727754
2002-02,37.07872976987536,40.95826807684034,38.50305018775869
2002-03,37.65487114184308,41.117236795036874,38.995250432602845
2002-04,37.273038455358694,40.47305117121728,39.25174021536566
2002-05,38.29489051787057,42.34111441488713,39.57112313286284
2002-06,38.21567996798533,40.865465970999665,40.25620623227693
2002-07,37.72157121380339,41.286410806709306,41.36837575104098
2002-08,38.0160276533031,41.35440471062341,39.86171638086622
2002-09,40.29388752724643,44.29904749495838,41.62795863879073
2002-10,40.64883436487805,43.35967074778444,40.468678751764116
2002-11,41.06660718460834,44.46679431005984,40.75736855054478
2002-12,42.27815971689831,46.00113539342837,41.16423082190324
2003-01,42.63914860865323,45.96812910060179,41.98842433534515
2003-02,41.18962379621816,43.77175396257751,41.31912400240285
2003-03,40.75879440525995,43.88895387586167,40.95588244239862
2003-04,43.33857731043223,46.981328180550314,42.77097989703986
2003-05,45.05722267279445,47.65308553728854,43.51610095735422
2003-06,47.949896368387854,50.53609721229449,46.20974760661444
2003-07,52.75299630530774,52.10388372647129,49.25587467362924
2003-08,53.29368297738127,53.50011913271384,48.94691035683203
2003-09,57.1460755159052,57.05027400524184,51.00087032201914
2003-10,56.92980084707578,55.53490588515607,50.565709312445605
2003-11,58.2409660268541,56.306885870860135,52.127937336814625
2003-12,58.718572587185726,59.571122230164406,51.12706701479547
2004-01,58.718572587185726,58.40838694305456,51.87554395126196
2004-02,58.966387311886095,58.59423397664999,52.21932114882506
2004-03,60.831756330539775,59.94758160590899,53.6858137510879
2004-04,57.515544741822126,56.5642125327615,53.00696257615317
2004-05,55.18158060737136,55.47295687395759,53.44647519582245
2004-06,57.79039380012616,56.04002859185132,53.925152306353354
2004-07,57.68676218797874,56.406957350488454,53.85117493472584
2004-08,57.88050824547175,56.90731474862998,54.9390774586597
2004-09,59.48454537262323,57.76030497974743,55.478677110530896
2004-10,61.61124628277913,58.8277340957827,56.71018276762402
2004-11,64.14346219699019,60.21920419347153,58.10704960835509
2004-12,62.0798413985762,58.34643793185609,57.14099216710182
2005-01,63.9857619176354,59.918989754586605,59.13402959094864
2005-02,61.57520050464089,60.26685727900881,59.74760661444735
2005-03,63.64783274758944,61.110316893018826,60.835509138381205
2005-04,64.95449220510048,63.49297116988326,61.74934725848564
2005-05,66.44588627556998,64.50321658327377,63.90774586597041
2005-06,66.25214021807696,66.12342149154158,65.7136640557006
2005-07,65.8511309362891,65.8803907553014,67.57615317667536
2005-08,64.03532486257546,65.06075768406005,68.35509138381201
2005-09,64.7967919257457,66.35692161067429,67.96344647519582
2005-10,65.58078760025232,66.00428877769835,66.97563098346387
