Month,All Items less Farm Produce. ,All Items less Farm Produce. and Energy,All Items
2021-12,346.84,340.34,400.9627504425725
2022-01,351.45483879084657,344.87146210787455,406.65245197811066
2022-02,355.81689008023756,349.1801959259522,413.19837784386283
2022-03,358.00451222000254,350.56227161772847,420.3415252414755
2022-04,362.24705753063233,354.40930796368656,427.6554931148763
2022-05,368.92966043361605,361.2602510520851,435.1701436140375
2022-06,375.28145344074676,367.68052941433723,443.04086764345857
2022-07,381.4480943409258,373.7595946604809,451.0623865392696
2022-08,388.0967289850333,380.6289311213777,458.9395305870927
2022-09,393.7531770471522,386.2144537495955,464.75576185827674
2022-10,396.08977649985223,387.70502978906705,470.1508283570084
2022-11,401.76731587712453,393.0298505359906,476.26455271661825
2022-12,408.5712758913327,399.8828863527358,484.035750901531
2023-01,414.59237071184737,405.27977153236975,492.5929173949426
2023-02,418.3636763592181,408.35982588869575,500.36711198796945
2023-03,425.31766701344554,415.4350824072387,508.9837751530924
2023-04,432.79869891922203,423.0598746953999,518.0521609811606
2023-05,439.23862108441335,429.42039081485746,527.3824014071632
2023-06,444.1275931119654,433.8918600483012,537.7333165619826
2023-07,452.6275124046127,441.96141825570913,552.4857616853371
2023-08,463.2841264114608,452.4217543624271,569.5248152727363
2023-09,471.670904216607,461.2914199671348,580.6882005195652
2023-10,479.3707025040286,469.2592251073351,590.4035975668164
2023-11,485.1664702400488,474.55919247945496,602.1402778001991
2023-12,492.2370207576497,481.59688198944843,615.2023287842688
2023-01,501.701749333454,491.34303003569954,631.031271655923
2023-02,513.6389461867873,504.04673202904803,650.4053354092629
2023-03,525.7483690126588,516.1482444978501,669.0814761492729
2023-04,534.6306262724431,525.0353418080292,681.9440520741094
2023-05,546.2807700029138,537.5907202718624,695.1937644911867
2023-06,554.6468099388126,547.1233395000163,710.2695499200801
2023-07,563.8793144678524,557.3253920676176,725.1796233990185
2023-08,577.4312202495452,570.5719677142101,740.0921552473269
2023-09,590.6727472011795,584.4761072507264,757.7493775787698
2023-10,601.0244099950257,594.2468810175554,776.9132320179659
2023-11,613.8672858833082,606.7701854357887,796.4378688811482
2023-12,626.2300983000451,619.1140055822573,814.943245121557
